,x1,x2,x3,x4,x5,x6,x7,x8,x9,y,x10,x11,x12,x13,x14,x15
1244,0.011468520000000001,14.851408302,-101.184868812,-0.013471284,0.050724294,0.053388210000000005,244,0,-969,0,220.56446007966548,10458.942005054367,10238.377808028603,0.0027544294944070926,0.005423254968802537,0.0030317764596127566
1245,-55.517442228,0.28730859000000003,102.41655349800001,3.462918696,27.798551916,-15.816197994000001,94,116,-1830,1,3082.2689377652055,10489.232976634587,13571.336821948018,784.7512945216537,1022.9116076119569,262.143924880516
1246,-54.546489713999996,1.2194125740000001,95.11989355200001,5.225998608,25.90418637,-15.509024262,68,116,-1767,1,2976.806507145137,9049.28111636944,12023.11368946332,698.3379329425119,911.5567050509985,267.8408950101226
1247,-53.204487564000004,2.0553280440000004,88.24842453,7.401338964,23.926384452,-15.179688335999998,48,115,-1703,1,2834.9418703162837,7792.008805395557,10618.501928974936,627.2516914049319,802.8948109230017,285.20275643811897
1248,-51.400161984,2.799756156,81.831650736,9.763164816,21.648656130000003,-14.835155904,29,112,-1630,1,2649.815286514499,6704.257696711749,9338.395714160128,563.983699459367,688.7461629309728,315.4012379203664
1249,-49.089671376000005,3.44776131,75.92840194800002,12.060872016000001,19.10088837,-14.38531995,9,109,-1548,1,2421.682893854407,5777.009280427786,8174.918058180727,510.3085703095332,571.7813665870692,352.40206385019997
1250,-46.266274452,3.9833503980000002,70.59642792,14.251190724,16.312791108000003,-13.826350272,-15,105,-1456,1,2156.4352320610346,4999.722715457002,7124.423786731543,469.2035907850676,457.2751155772784,394.26439889585816
1251,-42.95208692400001,4.3772748120000005,65.867006778,16.148927808000003,13.34958315,-13.173836766,-38,99,-1360,1,1864.042305906622,4357.623116672868,6183.34435301995,438.99923962675973,351.7613454159773,434.3378444852092
1252,-39.221788644,4.603845924,61.739315987999994,17.494313118,10.355622768,-12.427579164,-54,92,-1265,1,1559.5441017265387,3832.9385359580433,5350.091843100719,413.2899143837469,261.68364679060693,460.4957153481139
1253,-3.8058900840000005,11.419085562,-100.022757054,-0.5285501880000001,-1.25836674,-0.7081089360000001,188,33,-921,1,144.8803144037664,10134.947443755784,10019.036728014995,1.862852153573063,2.08490511758128,0.7807835664778877
1254,-35.215058328000005,4.648936986000001,58.193178173999996,18.244319556,7.5061145400000004,-11.53308213,-65,84,-1174,1,1261.7129481442414,3408.058601090708,4626.546319035352,389.1969515490435,189.35373890492477,465.86717947876946
1255,-31.073369982,4.49499741,55.199911596,18.240947130000002,4.873923810000001,-10.495945218,-68,76,-1092,1,985.7593237541654,3067.235241922122,4012.584562244474,356.4872855051402,133.91999932494198,442.89701821871233
1256,0.006773346,14.850111006,-101.185548306,-0.01472541,0.05733603,0.059017518,244,0,-969,0,220.52584276873839,10459.040982876382,10238.515231864076,0.0035042580358290005,0.006770487767041224,0.003699905130548424
1257,-26.985009312,4.167105852,52.693727016,17.536895874000002,2.71529943,-9.374321400000001,-64,68,-1026,1,745.5554987504993,2793.9936380185004,3504.8195944054546,314.91556789007666,95.2507527050563,395.4206186060163
1258,-23.093504904,3.702976182,50.609868762,16.352705957999998,1.0290572040000001,-8.166533412,-63,60,-976,2,547.0220013555313,2575.0708487113225,3094.6687848579354,268.46995087791294,67.75122669841666,334.103260118121
1259,-19.454315898,3.142959324,48.892060518,15.020615460000002,-0.16898347200000002,-6.987029316,-61,54,-942,2,388.3486003714941,2400.3117750080933,2768.90398875495,225.64744421100025,48.847134076452605,274.43746745983447
1260,-16.113635304000002,2.542450728,47.483929398,13.573684392,-0.928298736,-5.848819164,-60,46,-924,2,266.113298414623,2261.1876067785565,2514.3727937845642,185.10664651688364,35.07042415643286,218.4535935867981
1261,-13.110482988000001,1.939820274,46.339005234,12.055306434,-1.448631024,-4.7501282400000004,-56,41,-914,2,175.64766687405887,2151.0663087721005,2319.1881702553164,147.4289450613371,24.662250140140788,167.8941315140873
1262,-10.429295898000001,1.3453847520000002,45.426338910000005,10.680010020000001,-1.8006596700000002,-3.7582348260000003,-44,36,-908,2,110.58027305895375,2065.3623268970946,2172.32247969422,117.30498927446493,17.36670425452376,128.1869430346597
1263,-8.048551080000001,0.77522334,44.716780188,9.463891986,-1.894247532,-2.827928514,-34,32,-909,2,65.38014571424995,2000.1914016087903,2064.3696048692786,93.15342523516311,11.58535339278234,97.56243120296928
1264,-3.94783482,11.111240388,-100.17052888799999,-0.431889462,-1.124965398,-0.753279792,179,33,-927,1,139.04506272592684,10157.594520661563,10049.720257467647,1.452075654083948,1.8329775917328617,0.7539589524222126
1265,-5.925421716000001,0.26235519,44.189704655999996,8.405716716,-1.673331072,-2.008999812,-30,28,-919,2,35.17945275816433,1952.7988278302278,1987.8406200969523,73.45611038616249,6.836117121136704,74.69215375425786
1266,-4.019442198,-0.154637676,43.824816942000005,7.532376048000001,-1.4003796480000001,-1.25461098,-28,24,-933,2,16.179828393901754,1920.6384928106495,1936.7704955828738,58.69775208701671,3.535111869669165,58.31073763962067
1267,-2.328864636,-0.496612284,43.61075163,6.637882146,-1.220645718,-0.58941543,-20,21,-944,2,5.67023425343111,1902.1442814941677,1907.3212682263593,45.5514553530573,1.8373865179938207,44.408889933307655
1268,0.001567098,14.847866892,-101.187565326,-0.020259450000000002,0.044916450000000004,0.054550776,244,0,-969,0,220.4591536983459,10459.382527846068,10238.923379059313,0.002427932794905,0.0049932746428046765,0.0033862324765046763
1269,-0.84167607,-0.7899882300000001,43.536093234,5.8062453540000005,-1.05018228,0.016967712000000003,-13,18,-952,2,1.332500010349178,1896.0154954830791,1896.0998326863512,34.81536793207259,1.1031707244765134,33.71277301409711
1270,0.44762850000000004,-1.024184862,43.587977886000004,5.029521882,-0.698397438,0.536518974,-9,16,-965,2,1.2493259055622092,1900.9607708219755,1900.1121874644377,25.783849342921783,0.7756115908669765,25.583942970978836
1271,1.562142114,-1.174540332,43.751782176,4.373300670000001,-0.312779994,0.9892745700000001,-8,14,-979,2,3.8198329758270595,1915.5979885676459,1916.6587315604836,19.223590074869097,1.076495499495325,20.10442292507114
1272,2.5282935780000004,-1.249402686,44.009363652000005,3.71152215,-0.0015794700000000001,1.366250886,-7,13,-992,2,7.95327548834006,1938.385096125763,1943.2163574705353,13.775399164666103,1.8666439782212658,15.642038153436408
1273,3.32008302,-1.2589824180000002,44.353680612000005,2.95913793,0.313638018,1.7068149900000003,-8,11,-1004,2,12.60798798852545,1968.8340205601382,1978.2719350909974,8.854866095099652,3.0115862164236695,11.669714698853387
1274,3.9329038560000003,-1.2171642120000001,44.776654242,2.2672965360000004,0.475628694,1.981168536,-8,11,-1011,2,16.94922145951325,2006.4302538265902,2020.4164978481563,5.366856236713746,4.151251422592528,9.065662350193984
1275,-0.07972083,14.799486102000001,-101.126153472,-0.008173032,0.054286446,0.045605064,244,0,-969,0,219.0311442940271,10445.523704925788,10226.505271453234,0.00301381667138394,0.005026840081755012,0.00214662031451712
1276,4.381562772,-1.159338354,45.259423254,1.587857454,0.499692354,2.160627318,-6,10,-1014,2,20.54215774403175,2049.759458703771,2067.613485609692,2.770983742869423,4.918002855933934,7.189601701511235
1277,4.67505276,-1.09136805,45.782421828000004,0.99275451,0.572982372,2.313649356,-6,10,-1015,2,23.047202529344418,2097.221232657492,2117.8862667457147,1.3138703157480864,5.681282141141961,6.338534859644555
1278,4.830708504,-1.01066418,46.32904887,0.40271991,0.6419041919999999,2.39619903,-4,11,-1018,2,24.357186735352993,2147.4022112835837,2169.7165138494665,0.5742243176175809,6.153810783080114,5.903953117283349
1279,4.84038234,-0.922948236,46.911864282,-0.118675374,0.693667086,2.418418008,-6,11,-1020,2,24.281134643719383,2201.574843859123,2224.152311610171,0.4952578705937713,6.32991968761842,5.862829505812729
1280,-0.002817912,14.849016666,-101.19024038399999,-0.002276466,0.066393138,0.048547668,244,0,-969,0,220.49330388777383,10459.958044918849,10239.46475691233,0.004413231070936201,0.006764924841725269,0.00236205836568738
1281,4.733789562,-0.822168252,47.517746688,-0.483102834,0.807278754,2.402141244,-8,12,-1023,2,23.084724251896887,2258.612210939532,2280.3450139222355,0.8850873348786241,6.421981542785661,6.003670904344699
1282,4.544339778,-0.7049813100000001,48.125857116000006,-0.784268136,0.804099666,2.345773056,-9,12,-1026,2,21.148022665362408,2316.595121797098,2336.7491471675617,1.2616527820062262,6.149227503116891,6.117727739400494
1283,4.297780842,-0.596049594,48.717112542,-0.984551424,0.7554899340000001,2.2886250180000003,-10,13,-1024,2,18.826195284369792,2373.7123295484016,2391.827974595756,1.5401065468757522,5.808569513390826,6.207145979515929
1284,4.011622668,-0.49355171400000003,49.28868412800001,-1.1075643480000001,0.638949906,2.181109338,-12,14,-1021,2,16.33670972480378,2429.617976364152,2445.4674995001715,1.6349557673380744,5.165494926688208,5.9839367292714645
1285,3.7101007980000005,-0.414264666,49.832060340000005,-1.169057118,0.528228378,2.0934947580000003,-11,15,-1015,2,13.936463144816331,2483.405852942897,2496.9990856607214,1.645719764470977,4.661745521097991,5.7494148469199455
1286,-4.09202859,10.836544631999999,-100.327062606,-0.48691917000000007,-1.005084516,-0.834805482,173,33,-933,1,134.17539754270538,10182.950190709571,10082.26418912962,1.247285162416443,1.7070950770802065,0.9339904708907413
1287,3.398214432,-0.355831992,50.349150894,-1.214533746,0.370028502,1.9663426259999999,-11,15,-1010,2,11.674477732383771,2535.163612153311,2546.5848570726334,1.6120133124651568,4.003424415116939,5.341595542997368
1288,3.08940567,-0.338464434,50.8396554,-1.158665346,0.170256894,1.8811301880000002,-11,16,-1003,2,9.65898556691109,2584.785119363832,2594.2149885845774,1.371492793975827,3.5676381941594433,4.881156168226216
1289,2.7984222,-0.368427924,51.299339532000005,-1.16492115,-0.0063075959999999995,1.767408216,-7,16,-996,2,7.966905944635791,2631.7579755546017,2639.4534032288716,1.3570810714846218,3.123771587751602,4.480773087701626
1290,2.4898778640000003,-0.414426774,51.733710768,-1.313501562,-0.081356976,1.661148144,-3,17,-993,2,6.371241328645252,2676.548579378087,2682.5763216047167,1.7319053109203042,2.7660321138585093,4.484699509691084
1291,2.159500344,-0.47616312000000005,52.143555882,-1.39003962,-0.09910262400000001,1.539761874,0,18,-991,2,4.890173052584252,2719.177151336105,2723.613861754993,1.9420314752534298,2.3806879587076777,4.3030767737937365
1292,-0.004933908000000001,14.84774262,-101.19183540600001,0.002727114,0.055416462,0.046201488000000006,244,0,-969,0,220.45548525321263,10460.243013744763,10239.787577178446,0.00307842141136644,0.0052055617540115885,0.0021420146441831407
1293,1.807251198,-0.516352614,52.522448304,-1.4716192319999999,0.08634798,1.4151155940000002,-3,19,-996,2,3.5327769146570676,2758.874195868337,2761.873732739025,2.1731191376423498,2.010008118032054,4.1682153083742435
1294,1.4577845100000002,-0.511988664,52.869365214,-1.417323054,0.184612842,1.278099306,-7,20,-1002,2,2.387268069660445,2795.4319105233776,2797.2949138089093,2.042886540831204,1.667619737428999,3.6423424753975686
1295,1.10936031,-0.504686628,53.18613767400001,-1.3987256220000002,0.11785497600000001,1.15886595,-5,21,-1001,2,1.4853888898853065,2829.019949270165,2829.995920975086,1.970323161007248,1.3568600854373631,3.29940365570869
1296,0.7800386280000001,-0.49384184400000003,53.469697236,-1.2734724960000001,0.15956974200000001,1.019207352,-7,21,-1001,2,0.8523400280574429,2859.2524022763914,2859.6169827706785,1.6471947006304168,1.0642461289327985,2.6605158244393223
1297,-4.264942110000001,10.584755838,-100.49238681599999,-0.603426564,-0.935457216,-0.85970532,170,33,-937,1,130.22678735172633,10210.756864126644,10116.909539178221,1.2392038211073166,1.614173440202773,1.1032168553771484
1298,0.49546413,-0.47315848800000004,53.711067438,-1.18782051,0.164134944,0.888493584,-8,22,-1002,2,0.46936365888310305,2885.1026442841503,2885.1242500335006,1.4378578438185436,0.8163611286510483,2.2003384127858254
1299,0.23592297000000004,-0.458632428,53.920526502,-1.18166931,0.122550966,0.8013030720000001,-6,22,-1001,2,0.26600335178679607,2907.6335219568978,2907.478837900658,1.4113610974634092,0.6571053524641705,2.0384289713925132
1300,-0.053257626,-0.44561480400000003,54.123176334,-1.244773866,0.091227708,0.680217984,-5,23,-1000,2,0.2014089282711143,2929.516789034802,2929.321052855985,1.5577844721835195,0.4710190004639575,2.0121584832336104
1301,-0.364154856,-0.43701818400000003,54.31623459,-1.1843952180000001,0.07821351,0.5736022980000001,-6,24,-999,2,0.32359365229503867,2950.4443249290593,2950.385948795061,1.408909385567788,0.335136949417401,1.7318116286921488
1302,-0.624276942,-0.425541624,54.473347662,-0.9024752100000001,0.12082918799999999,0.45523384800000005,-8,24,-1000,2,0.5708073740694286,2967.5266911788776,2967.735327205434,0.8290611973372836,0.22183754903762648,1.0216993610294314
1303,-0.7996886040000001,-0.41559577200000003,54.587953092,-0.673789902,0.095082636,0.370859094,-7,24,-1000,2,0.812221709071745,2980.0173426200963,2980.4841246377596,0.4630335397058781,0.1465771752712093,0.5915292996396704
1304,-0.003075642,14.848200378000001,-101.191449168,-0.010460226,0.046227084,0.070653438,244,0,-969,0,220.4690639248131,10460.178439185167,10239.709394179503,0.002246359623114132,0.0071288515963629,0.00510132462919092
1305,-0.946612914,-0.419133156,54.673354626,-0.70457658,-0.033106278,0.322198848,-5,25,-996,2,1.0717486114100918,2989.351378662814,2990.071782069307,0.4975241827275097,0.10490812329554038,0.6002402547370235
1306,-1.10088363,-0.446969598,54.74642515200001,-0.7820218440000001,-0.07708677,0.25796268,-5,25,-992,2,1.4117265883382586,2997.3708487450754,2998.383011690341,0.6175005346021933,0.07248711438181529,0.6781029087659429
1307,-1.2971647800000001,-0.461417538,54.820339680000004,-0.859357584,-0.00680664,0.17664312000000001,-5,26,-995,2,1.8955426108464302,3005.4825487749567,3006.9522790970555,0.7385417875264066,0.031249122191424006,0.7696982490216514
1308,-4.466279448000001,10.348071456,-100.669133664,-0.7234679880000001,-0.893252994,-0.929361732,167,34,-940,1,127.03023496610915,10241.35705551878,10154.222124767924,1.3213068409507325,1.661614140196004,1.3871191585668083
1309,-1.5076185000000002,-0.47552710200000003,54.89386797,-0.7664152980000001,-0.08244774,0.09256169400000001,-3,26,-994,2,2.499039566278769,3013.5628667325286,3015.609654249334,0.5941900388395366,0.01536529702725724,0.5959600762045786
1310,-1.6955262420000001,-0.510725844,54.95642781,-0.610019658,-0.157376292,0.018796944,-1,26,-990,2,3.135650125040155,3020.469798523471,3023.0837668730524,0.39689128043010624,0.025120622387408403,0.3724773082501761
1311,-1.823413632,-0.5500816740000001,54.992008212,-0.370054434,-0.137978322,-0.060770664,-1,26,-990,2,3.627427121434074,3024.423557036746,3027.4458044620387,0.15597830146499603,0.02273109094493658,0.14063335772606123
1312,-1.89147435,-0.574748556,54.998964072,-0.179639424,-0.113197146,-0.052586448,-1,27,-991,2,3.9080111193320075,3025.2163848957707,3028.4637242098547,0.04508391651759709,0.01557892837580202,0.035035657168308476
1313,-1.927008924,-0.6047999100000001,55.00850916,-0.0034558080000000003,-0.115353024,-0.10300255200000001,-2,27,-991,2,4.079146324311646,3026.3018629369403,3029.64944339898,0.01331826275487744,0.02391584586445728,0.01062146832744557
1314,-1.935667992,-0.6105974519999999,55.020278694,0.08906354400000001,0.11242359,-0.13245669000000002,-3,27,-997,2,4.1196398236422045,3027.603896813819,3030.9778781406835,0.020571378458328037,0.030183838314244205,0.02547708959559604
1315,-1.9250267760000002,-0.574821366,55.039322376,0.18119844599999999,0.250522818,-0.0940605,-6,26,-1004,2,4.036147691127061,3029.6574272120647,3033.0327356975713,0.09559455917147602,0.07160905999891111,0.04168025449306491
1316,-0.003289146,14.849731920000002,-101.190977094,-0.0037061159999999998,0.06077373,0.054687900000000005,244,0,-970,0,220.51454891434832,10460.1283833343,10239.613856056914,0.003707181553918356,0.0066842126645229,0.0030045017022154565
1317,-1.8920588520000001,-0.524621754,55.060665606,0.27065364000000003,0.221004648,-0.09102645000000001,-8,26,-1005,2,3.8551146842015953,3031.9521249605214,3035.2567836751828,0.12209644728285352,0.0571288690372064,0.08153920744485213
1318,-1.835791806,-0.48172971,55.086919068,0.28075276800000004,0.17415333,-0.074386008,-7,26,-1003,2,3.6021950684734256,3034.8007159178787,3037.9387839593587,0.10915149908975075,0.03586266053626496,0.0843553949258379
1319,-4.708851726000001,10.109609664,-100.86764574,-0.9179084160000001,-0.8751630600000001,-1.004388036,166,34,-941,1,124.3774921358954,10276.486164688582,10196.455241707594,1.6084662417521929,1.774705708448501,1.8513511870235664
1320,-1.792102752,-0.46308061800000005,55.112532378000004,0.212714232,0.057713268000000005,-0.057586902,-7,26,-999,2,3.426075932493235,3037.605668774866,3040.6028573898247,0.04857816579858965,0.006647072585197429,0.04856359577730743
1321,-1.763525604,-0.44823828000000004,55.141625406,0.14981994,0.11484149400000002,-0.020292036000000003,-6,26,-999,2,3.310940111620923,3040.7997699712823,3043.7088749715886,0.03563458316575564,0.013600335469177336,0.0228577811466289
1322,-1.7552077380000002,-0.42299484,55.178614853999996,0.135671454,0.099282594,-0.005671524000000001,-9,26,-1000,2,3.2596788382017032,3044.8584618407353,3047.7602914096037,0.028263776901842952,0.009889199655851411,0.01843890961495669
1323,-1.726426854,-0.414751656,55.210254192,0.179979468,-0.042176412,-0.026600436,-8,26,-996,2,3.15256861836708,3048.3441868814084,3051.152717627466,0.03417145863075677,0.0024864329245838403,0.03310019209695312
1324,-1.7214123540000001,-0.44553612600000003,55.246024134,0.02840379,-0.161012352,0.019842480000000003,-4,26,-990,2,3.1617629320749097,3052.321685054082,3055.0864431070145,0.026731752782936005,0.026318701509122303,0.0012004992989145002
1325,-1.731640176,-0.49671555000000006,55.284626484,0.12812368799999999,-0.20455071000000002,0.004668312,-3,26,-988,2,3.2453040367491135,3056.636651813006,3059.3885031745317,0.058256672388225454,0.041862786098433455,0.016437472563650687
1326,-1.69693284,-0.5377371420000001,55.31908035,0.289847748,-0.14885394,0.011157743999999999,-3,26,-989,2,3.1687422973567942,3060.4898120036423,3063.0802318332267,0.10616921247419511,0.022281990704693132,0.08413621227184105
1327,-1.6358529060000002,-0.570151416,55.355862378000005,0.280654812,-0.15585762000000003,0.022624104000000003,-2,26,-990,2,3.0010873672354506,3064.596572249243,3066.947514342145,0.10305872121081974,0.024803447793867225,0.07927897358055816
1328,-0.001623588,14.848873614,-101.189095974,0.0016329480000000002,0.049684962000000006,0.06476838600000001,244,0,-969,0,220.48905024058342,10459.722191639928,10239.23314667142,0.0024712619681121484,0.006663539273986442,0.004197610344215701
1329,-1.602793674,-0.608277006,55.39850235000001,0.050687742,-0.12562318800000002,0.071392578,0,25,-990,2,2.938948477442742,3069.3640635389847,3071.563010184371,0.018350432552341915,0.020878085556769434,0.007666147382544648
1330,-1.140842286,-1.351520976,125.068430898,0.083428122,0.137042958,0.18979090199999998,-28,27,-997,1,3.1281300700936985,15643.939016236369,15643.413928409327,0.025741023877836645,0.05480135881936336,0.04298083802242048
1331,-4.02144894,9.869188962,-101.136560442,17.002698186,-0.894763134,-1.9546929,163,40,-944,1,113.57294234468978,10326.004748805983,10244.775909615346,289.8923466701732,4.621425399275912,292.9125699375181
1332,-1.616283396,-0.63333783,55.451227428,-0.041960688,-0.08232064200000001,0.091743624,-1,26,-993,2,3.0134888230944017,3075.239740078689,3077.4509952879653,0.00853738743672551,0.015193580643945541,0.01017759188208672
1333,-1.647176856,-0.658548084,55.500594378,-0.08359002,-0.12918706200000002,0.06694404000000001,0,26,-991,2,3.1468771738821157,3080.7496618902255,3083.0291679062275,0.02367658843179225,0.021170801479713452,0.011468795935122001
1334,-1.68004587,-0.688681584,55.536078216,-0.035758368,-0.150827808,0.016298898000000003,2,26,-990,2,3.296836449444806,3084.7302659378106,3087.078537738974,0.02402768854810829,0.02301468174209927,0.001544314958037828
1335,-1.6983700560000001,-0.706387794,55.565557482,-0.01620048,-0.034677666,0.017004504,2,26,-993,2,3.38344456262963,3088.0301620009586,3090.4156391325637,0.0014649960714379563,0.0014916936754935722,0.000551608708516416
1336,-1.708730424,-0.7082779140000001,55.599156618,0.060778926,0.09302089200000001,0.020829234000000002,0,26,-998,2,3.4214172653634116,3091.7678742363532,3094.1859762947965,0.01234696419418914,0.009086743337502421,0.004127934834740232
1337,-1.687871664,-0.679574424,55.635885,0.23472793200000003,0.174600354,0.057522984,-1,26,-1003,2,3.3107321518890607,3095.8135211309805,3098.2006104873594,0.08558248567792195,0.03379417730518958,0.058406095749260895
1338,-1.688690076,-0.648203364,55.677444936,-1.7200814160000002,0.179507844,0.147480492,-2,22,-1002,2,3.2718417738818024,3100.398042202413,3102.829548774093,2.990903143726094,0.0539735615780904,2.9804305731891274
1339,-8.972167968,-0.5600804460000001,56.05208874,-53.862290382000005,0.38577385200000003,2.3376598200000003,-9,50,-990,2,80.81348815199682,3142.1503422228266,3222.3364501628403,2901.2951466597774,5.6134748989293515,2906.6109786289326
1340,-25.571887494000002,-0.308150502,56.214956046000005,-75.995771886,1.701366528,-1.526172906,-20,124,-921,2,654.0163867376765,3160.2162399855956,3814.0427132595064,5778.251992611547,5.22385180160726,5777.686548287957
1341,-0.0007642500000000001,14.8503381,-101.189067366,-0.003799866,0.050494026000000004,0.058146588000000006,244,0,-970,0,220.53254226838968,10459.7598960852,10239.227354984965,0.0025640856433066326,0.005930672357730421,0.003395464677659701
1342,6.549398748000001,9.649791420000001,-101.866042614,62.047326563999995,-0.9467205420000001,-3.130730688,163,-10,-939,1,136.01309840980963,10469.809112286768,10419.585261797567,3850.7670135243043,10.697754425429727,3859.6722083804443
1343,-42.31274843400001,-0.43850753400000003,54.483089448,-60.461039544,5.8171749120000005,-10.427194836000002,-2,165,-893,2,1790.5609688963448,2968.599324656144,4758.775715837739,3689.376826697934,142.5659161047073,3764.263694889037
1344,-53.11221957,-1.324355232,50.465233325999996,-32.99812317,13.19887608,-16.527940032,51,152,-1048,2,2822.661784432417,2548.4936914281466,5367.647642299512,1263.086462517687,447.3831314765843,1362.048934443879
1345,-57.958728078,-2.132808792,44.454889296,-12.761200368,22.114010454000002,-17.932720182,121,128,-1359,2,3363.7630337627784,1980.7860556628477,5335.451342739161,651.8776931918648,810.6119114855316,484.4306879581535
1346,-59.17054653,-2.172951624,36.907374858,-2.3913386460000003,28.582232592,-17.375257014,164,117,-1674,2,3505.8752954191395,1366.8760376691744,4863.307895567826,822.6625204630402,1118.8435762457432,307.6180568224093
1347,-58.860586884,-1.533673482,28.578298686,1.311292314,31.20152235,-16.705602408,167,115,-1864,2,3466.9208426783025,819.0713101356193,4281.287844115142,975.2544844903051,1252.612148771725,280.7966393469309
1348,-58.20061326,-0.57212295,20.071148874000002,2.304081246,30.992177724,-16.211630700000004,145,117,-1925,2,3387.6387085100046,403.1783417921883,3790.1624009623592,965.8238704641708,1223.3320500291845,268.12576034135157
1349,-57.489198444,0.423080838,11.743765176,3.2344383000000003,29.551026822,-15.854825375999999,119,118,-1903,2,3305.186935129095,138.0950179045131,3442.9239582426426,883.7247773510703,1124.638673938017,261.83707881996037
1350,-56.575795410000005,1.333035528,3.753370194,4.985870274,27.681130170000003,-15.531483294000001,94,118,-1846,2,3202.597609993088,15.864771532117837,3214.9084140873856,791.1038698776412,1007.4719408002854,266.08587570095796
1351,-55.24230480000001,2.152645734,-3.827016504,7.500460446,25.665909648,-15.235413906000002,70,118,-1781,2,3056.3461232722125,19.27993897799678,3066.3582949379925,714.99582496131,890.8567549464376,288.37474378914874
1352,-53.34194541,2.907494454,-10.916028318,10.173458754,23.35349679,-14.855727552000001,47,115,-1708,2,2853.816664123461,127.61319823941868,2964.5228143627983,648.8850753398796,766.0784534197924,324.1919041185912
1353,23.711503745999998,9.512012598,-102.030751704,76.765387056,-0.226776888,2.282489016,147,-79,-876,1,652.7137935610826,10500.75267694781,10972.50970317987,5892.976077614422,5.2611838650916125,5898.134405965652
1354,-0.010753734000000001,14.803311822000001,-97.485916614,0.0060058740000000005,0.005235756,-0.005619456,244,0,-970,0,219.13815654215995,9722.641978971127,9503.504053714558,6.348366339541201e-05,5.8991426627472e-05,6.7648808239812e-05
1355,0.001916502,14.850287142,-101.188752654,-0.01362339,0.057170994,0.053576922,244,0,-969,0,220.53103187283048,10459.694691872242,10239.163667345372,0.003454119310040136,0.00613900912594212,0.003056083326086184
1356,-53.644949196,3.6025178460000005,-17.351126076,-9.265742898000001,20.91012597,-13.545566796,20,116,-1594,2,2890.758709072169,314.03971093599563,3178.842150346668,523.0873595331059,620.7157479061661,269.3363712767351
1357,-57.330218556,3.9145083720000002,-23.459946516000002,-14.735522568,20.862502458,-14.455287156,7,135,-1503,2,3302.0773354731846,565.6924663280388,3837.123050212307,652.3796341620935,644.1993355724748,426.09095211445594
1358,-60.690364836,3.7549710300000005,-30.044925210000002,-9.444170592,23.529839514,-16.080282924,33,137,-1541,2,3697.4201913629245,916.797338310633,4586.017914801279,642.8457057253934,812.2288464704816,347.7678570866836
1359,-62.601091860000004,3.518500554,-37.385541198,-3.383826168,26.973987222,-16.550758482,69,130,-1666,2,3931.2765482126574,1410.0585368158534,5316.5753927315145,739.0462661878609,1001.5235929821142,285.37788586473647
1360,-63.31137657,3.492518214,-45.352585314,0.796598364,29.734624026,-16.496216652,94,127,-1798,2,4020.5280866634666,2069.05467813877,6065.187397851993,884.7824349211039,1156.2730297972985,272.7597327832496
1361,-63.310153482,3.676900416,-53.698393104,3.0722373000000003,30.897595884000005,-16.37027979,98,126,-1882,2,4021.6951305835773,2897.037018620895,6891.69295586611,964.1000734384853,1222.6474918138565,277.42470243039384
1362,-62.951996328,3.9636379500000003,-62.094368934,4.3357618140000005,30.739263294,-16.169096232,86,126,-1902,2,3978.6642674792056,3871.4210791103847,7818.66449499223,963.7011383655964,1206.3419808175324,280.2385034674172
1363,-62.371187207999995,4.285064040000001,-70.34182548599999,5.32331586,29.823326466,-15.997157694000002,70,126,-1883,2,3908.5267675622836,4966.334186529779,8838.13740643826,917.7684932429437,1145.3398557843195,284.246746032031
1364,42.11414337,8.960073888,-100.493581296,70.180099008,3.9866665020000007,9.808124897999999,158,-117,-837,1,1853.8839958673345,10179.242805774182,11872.560953484677,4941.139806570852,112.09282381293642,5021.44561078745
1365,-61.57701015599999,4.5876579,-78.331732752,6.311259270000001,28.494465354,-15.826102493999999,52,125,-1839,2,3812.7747847595588,6156.906960938181,9927.588535682875,851.7665493834672,1062.4000759608994,290.2975137237539
1366,-60.5344677,4.855870308,-86.000568864,7.455166878,26.857366560000003,-15.674259066000001,33,125,-1781,2,3688.0012561704593,7419.677321379722,11060.519624653949,776.8976517170347,967.0005358062897,301.2619104469115
1367,0.001519152,14.848283532,-101.188545228,-0.009238626,0.05783061,0.055603368,244,0,-969,0,220.4715261544852,10459.593209205663,10239.121687666824,0.0034297316633399755,0.006436113985915523,0.0031770867433112996
1368,-59.189987184,5.06930262,-93.279132846,8.70392382,24.90740955,-15.486064554000002,10,124,-1708,2,3529.1524118952234,8726.694453554854,12204.4512073438,696.1373403557947,860.1972458620866,315.57648523501865
1369,-57.50650048200001,5.226674526,-100.12282133400001,10.02888411,22.693364022,-15.312806370000002,-12,122,-1628,2,3334.3157242870043,10051.897478480825,13331.576949566355,615.5672871268146,749.4708095601167,335.06055541692314
1370,-55.478925702,5.296664982,-106.455144882,11.303108633999999,20.189530848,-15.070132614,-35,119,-1536,2,3105.9658569795806,11360.752531779157,14410.609068895646,535.377420654349,634.7260528658901,354.8691617955518
1371,-53.078284266000004,5.26699215,-112.251856326,12.713718114,17.614143492,-14.78597313,-57,116,-1443,2,2845.045466930465,12628.220454941105,15417.783509255249,471.89667923901766,528.883052357848,380.26362968333376
1372,-50.325057504,5.12102142,-117.508020402,13.775801358,14.878354668,-14.464790226,-76,112,-1347,2,2558.836273165006,13834.359719180946,16340.746271577755,411.1381406818721,430.59559390898255,399.0028593372598
